2.7364,-0.23785
2.7358,-0.22592
2.7352,-0.21404
2.7346,-0.2022
2.7341,-0.1904
2.7319,-0.13194
2.7305,-0.074247
2.7298,-0.01712
2.73,0.039637
2.7309,0.095627
2.7325,0.14853
2.7348,0.1936
2.7376,0.22993
2.7409,0.25914
2.7445,0.28216
2.7484,0.29999
2.7525,0.31355
2.7571,0.32448
2.7619,0.33201
2.7668,0.33681
2.7717,0.33948
2.7774,0.34056
2.783,0.33996
2.7887,0.33808
2.7943,0.33527
2.8008,0.33116
2.8073,0.32638
2.8136,0.32112
2.8198,0.31558
2.8274,0.30863
2.8347,0.30156
2.8419,0.29445
2.8489,0.2874
2.8575,0.27864
2.8659,0.27008
2.874,0.26174
2.8819,0.25365
2.8923,0.243
2.9023,0.23282
2.9119,0.22311
2.921,0.21384
2.9313,0.20346
2.9411,0.19365
2.9504,0.18443
2.9592,0.17568
2.9676,0.16727
2.9757,0.15932
2.9833,0.15184
2.9906,0.14474
2.9978,0.13763
3.0047,0.13091
3.0112,0.12461
3.0174,0.11862
3.0235,0.11272
3.0292,0.10714
3.0347,0.10191
3.0399,0.096928
3.0449,0.092022
3.0497,0.087391
3.0543,0.083046
3.0586,0.078915
3.0629,0.074838
3.0669,0.070994
3.0707,0.06739
3.0743,0.063966
3.0778,0.060607
3.0811,0.057442
3.0842,0.054478
3.0872,0.051664
3.09,0.048933
3.0927,0.046361
3.0953,0.043953
3.0977,0.041667
3.1,0.039466
3.1021,0.037393
3.1042,0.035453
3.1062,0.03361
3.108,0.031837
3.1098,0.030166
3.1114,0.028601
3.113,0.027115
3.1145,0.025679
3.1159,0.024325
3.1173,0.023058
3.1185,0.021854
3.1198,0.020688
3.1209,0.01959
3.122,0.018562
3.123,0.017587
3.124,0.016645
3.125,0.015759
3.1258,0.01493
3.1267,0.014143
3.1275,0.013388
3.1282,0.012678
3.1289,0.012013
3.1296,0.011382
3.1301,0.010907
3.1306,0.010453
3.131,0.01002
3.1315,0.0096044
