2.834,1.3683
2.839,1.2998
2.8437,1.2317
2.8481,1.1641
2.8523,1.0968
2.863,0.92296
2.872,0.78557
2.8798,0.68214
2.8866,0.60296
2.8926,0.53788
2.898,0.48479
2.9029,0.441
2.9074,0.40432
2.912,0.36986
2.9162,0.34115
2.9201,0.3171
2.9237,0.29676
2.9278,0.27611
2.9316,0.25902
2.9353,0.2448
2.9387,0.23282
2.9424,0.22125
2.946,0.21155
2.9494,0.20336
2.9526,0.19633
2.9563,0.1893
2.9598,0.18322
2.9632,0.1779
2.9665,0.17315
2.9703,0.16808
2.974,0.1635
2.9776,0.15929
2.9811,0.15537
2.9852,0.15091
2.9892,0.1467
2.993,0.14273
2.9968,0.13892
3.0013,0.13437
3.0057,0.13002
3.01,0.12586
3.0141,0.12185
3.0191,0.11692
3.024,0.11222
3.0286,0.10774
3.0331,0.10344
3.0384,0.098249
3.0435,0.093338
3.0484,0.08871
3.053,0.084311
3.0579,0.07957
3.0625,0.075121
3.0669,0.070977
3.071,0.067055
3.0749,0.063365
3.0785,0.059905
3.0819,0.056694
3.0851,0.053647
3.0879,0.050942
3.0906,0.048392
3.0931,0.046006
3.0955,0.043735
3.0977,0.041606
3.0998,0.039591
3.1018,0.037692
3.1038,0.035882
3.1057,0.034022
3.1076,0.032264
3.1093,0.030611
3.111,0.02904
3.1127,0.027402
3.1143,0.025863
3.1158,0.024426
3.1173,0.023066
3.1186,0.02175
3.1199,0.020518
3.1212,0.019375
3.1223,0.018292
3.1233,0.017324
3.1243,0.016415
3.1252,0.015568
3.126,0.014763
3.1268,0.014037
3.1275,0.013351
3.1282,0.012706
3.1288,0.012092
3.1295,0.011484
3.1301,0.010909
3.1307,0.010367
3.1312,0.0098513
3.1318,0.0093084
3.1323,0.0087974
3.1328,0.0083186
3.1333,0.0078652
3.1338,0.0074073
3.1342,0.0069786
3.1346,0.0065805
3.135,0.0062039
3.1353,0.0059203
3.1356,0.0056508
3.1359,0.0053956
3.1362,0.0051519
