2.6415,0.19471
2.6423,0.20451
2.6431,0.21435
2.644,0.22423
2.6449,0.23415
2.6499,0.28625
2.6559,0.33471
2.6628,0.37186
2.6704,0.39653
2.6771,0.41034
2.684,0.41875
2.691,0.42294
2.6981,0.42409
2.7048,0.42321
2.7114,0.42083
2.718,0.41731
2.7245,0.41297
2.7325,0.40679
2.7405,0.4
2.7483,0.39278
2.7559,0.38535
2.7651,0.37617
2.7741,0.36697
2.7828,0.35782
2.7914,0.34883
2.8022,0.3374
2.8127,0.32632
2.8228,0.31558
2.8326,0.30523
2.8465,0.29059
2.8597,0.27675
2.8723,0.26374
2.8843,0.2514
2.8969,0.23836
2.9088,0.22615
2.9201,0.21484
2.9308,0.20413
2.9401,0.19468
2.949,0.18577
2.9574,0.17742
2.9655,0.16946
2.9731,0.16186
2.9804,0.15465
2.9874,0.14785
2.994,0.14135
3.001,0.13457
3.0075,0.12815
3.0138,0.1221
3.0197,0.11634
3.0258,0.11041
3.0316,0.10481
3.0371,0.099557
3.0423,0.09457
3.0474,0.089657
3.0522,0.085028
3.0567,0.080696
3.0611,0.076582
3.0652,0.072631
3.069,0.068906
3.0727,0.065418
3.0762,0.062102
3.0795,0.058906
3.0827,0.05589
3.0857,0.053062
3.0885,0.050374
3.0913,0.04774
3.0939,0.045257
3.0963,0.042928
3.0987,0.040717
3.1009,0.038542
3.1031,0.036493
3.1051,0.034576
3.1071,0.032757
3.1089,0.030994
3.1106,0.029334
3.1123,0.027784
3.1138,0.026312
3.1153,0.024912
3.1167,0.023593
3.118,0.022361
3.1192,0.02119
3.1204,0.020078
3.1215,0.01903
3.1226,0.018048
3.1235,0.017116
3.1245,0.016216
3.1254,0.015368
3.1262,0.014573
3.127,0.013817
3.1278,0.013078
3.1285,0.012382
3.1292,0.01173
3.1299,0.011112
3.13,0.01099
3.1301,0.01087
3.1302,0.010752
3.1304,0.010635
