3.128,1.1747
3.1334,1.1159
3.1384,1.0578
3.1432,1.0002
3.1477,0.94317
3.1596,0.7711
3.1692,0.61276
3.1768,0.48212
3.1828,0.3797
3.1875,0.29783
3.1912,0.23247
3.1941,0.17994
3.1962,0.13718
3.1977,0.10573
3.1989,0.079444
3.1997,0.057489
3.2003,0.039128
3.2007,0.023058
3.2009,0.0097662
3.201,-0.0011976
3.2009,-0.010236
3.2007,-0.01702
3.2005,-0.022691
3.2002,-0.027413
3.1999,-0.031334
3.1994,-0.034907
3.199,-0.037777
3.1985,-0.040061
3.1979,-0.041859
3.1973,-0.0435
3.1966,-0.044673
3.1959,-0.045467
3.1952,-0.045965
3.1943,-0.046258
3.1935,-0.046303
3.1926,-0.046154
3.1918,-0.045861
3.1908,-0.04539
3.1898,-0.04481
3.1889,-0.044149
3.188,-0.043438
3.1868,-0.042544
3.1857,-0.041622
3.1847,-0.040683
3.1836,-0.039743
3.1824,-0.0386
3.1812,-0.037474
3.18,-0.036367
3.1788,-0.035286
3.1774,-0.033951
3.176,-0.032661
3.1747,-0.031414
3.1735,-0.030214
3.1719,-0.02869
3.1703,-0.027241
3.1689,-0.02586
3.1675,-0.024551
3.1658,-0.022932
3.1642,-0.021415
3.1627,-0.019986
3.1613,-0.018656
3.1603,-0.017717
3.1593,-0.016822
3.1584,-0.015964
3.1576,-0.015151
3.1568,-0.014387
3.156,-0.01366
3.1553,-0.012964
3.1546,-0.012305
3.1538,-0.011616
3.1532,-0.010964
3.1525,-0.010343
3.1519,-0.0097575
3.1513,-0.0091952
3.1507,-0.0086617
3.1502,-0.0081507
3.1497,-0.0076715
3.1493,-0.0072674
3.1489,-0.0068811
3.1485,-0.0065078
3.1481,-0.0061559
3.1478,-0.0058645
3.1475,-0.005585
3.1472,-0.0053152
3.1469,-0.0050589
3.1467,-0.0048176
3.1464,-0.0045869
3.1462,-0.0043656
3.146,-0.0041552
3.1457,-0.0039327
3.1455,-0.0037216
3.1453,-0.0035203
3.1451,-0.0033301
3.1449,-0.003135
3.1447,-0.0029504
3.1445,-0.0027744
3.1443,-0.0026093
3.1442,-0.0024633
3.144,-0.0023242
3.1439,-0.0021901
3.1438,-0.0020642
3.1437,-0.0019603
3.1436,-0.0018607
3.1435,-0.0017641
3.1434,-0.0016728
