3.4346,-1.369
3.4296,-1.3005
3.4248,-1.2324
3.4203,-1.1647
3.416,-1.0975
3.4101,-0.99713
3.4047,-0.90512
3.3998,-0.82775
3.3953,-0.76333
3.3912,-0.70684
3.3873,-0.65744
3.3837,-0.61389
3.3804,-0.5752
3.3749,-0.51594
3.3699,-0.46691
3.3654,-0.42593
3.3613,-0.39126
3.3568,-0.35637
3.3527,-0.32737
3.3489,-0.30314
3.3453,-0.2827
3.3414,-0.26235
3.3378,-0.24551
3.3344,-0.2315
3.3311,-0.21972
3.3276,-0.20839
3.3243,-0.19892
3.3211,-0.19094
3.318,-0.18411
3.3146,-0.17734
3.3114,-0.1715
3.3082,-0.16642
3.3051,-0.16189
3.3016,-0.15711
3.2982,-0.15279
3.2949,-0.14885
3.2917,-0.14519
3.2879,-0.14104
3.2842,-0.13714
3.2806,-0.13346
3.2772,-0.12995
3.273,-0.12576
3.2689,-0.12175
3.265,-0.11792
3.2612,-0.11423
3.2566,-0.1097
3.2521,-0.10536
3.2478,-0.10123
3.2437,-0.097262
3.2387,-0.092424
3.2339,-0.087843
3.2294,-0.083521
3.2251,-0.079413
3.2204,-0.074899
3.216,-0.070665
3.2118,-0.066721
3.2079,-0.062991
3.2042,-0.059461
3.2008,-0.056155
3.1975,-0.053093
3.1945,-0.05019
3.1918,-0.047645
3.1893,-0.045248
3.1869,-0.043009
3.1847,-0.040878
3.1826,-0.038914
3.1807,-0.037054
3.1788,-0.0353
3.1771,-0.033629
3.1753,-0.031909
3.1735,-0.030283
3.1719,-0.028751
3.1704,-0.027295
3.1688,-0.025752
3.1672,-0.024301
3.1658,-0.022946
3.1644,-0.021664
3.1631,-0.020408
3.1619,-0.019232
3.1607,-0.018143
3.1596,-0.017112
3.1587,-0.016196
3.1578,-0.015336
3.1569,-0.014538
3.1561,-0.013779
3.1554,-0.013107
3.1548,-0.012472
3.1541,-0.011875
3.1535,-0.011306
3.1529,-0.010749
3.1524,-0.010221
3.1519,-0.0097223
3.1514,-0.0092479
3.1508,-0.0087419
3.1503,-0.0082653
3.1498,-0.0078183
3.1494,-0.0073948
3.1489,-0.0069588
3.1485,-0.0065507
3.1481,-0.0061719
3.1477,-0.005814
3.1474,-0.0055464
3.1472,-0.0052922
3.1469,-0.0050517
3.1467,-0.004822
