2.6739,0.021601
2.6739,0.022686
2.6739,0.023772
2.6739,0.024856
2.674,0.025941
2.674,0.031364
2.6741,0.036785
2.6741,0.042204
2.6742,0.047621
2.6747,0.074695
2.6755,0.10177
2.6765,0.12889
2.6777,0.15608
2.6801,0.19836
2.683,0.23972
2.6864,0.27738
2.6903,0.3088
2.6945,0.33313
2.699,0.35178
2.7038,0.36569
2.7087,0.37576
2.7143,0.38345
2.7201,0.38804
2.7258,0.39017
2.7316,0.39042
2.7383,0.38904
2.7448,0.38626
2.7514,0.38242
2.7578,0.37785
2.7655,0.37177
2.773,0.36521
2.7803,0.35832
2.7876,0.35129
2.7964,0.34254
2.805,0.3338
2.8133,0.32515
2.8215,0.31666
2.8318,0.30591
2.8417,0.29551
2.8514,0.28545
2.8607,0.27577
2.8741,0.26177
2.8869,0.24858
2.899,0.23625
2.9105,0.22458
2.9218,0.21301
2.9325,0.20217
2.9427,0.19211
2.9523,0.18257
2.9607,0.17415
2.9687,0.16619
2.9763,0.15871
2.9836,0.15159
2.9906,0.1447
2.9973,0.13816
3.0036,0.13199
3.0097,0.1261
3.016,0.11992
3.022,0.11409
3.0277,0.10859
3.0332,0.10336
3.0387,0.097994
3.044,0.092935
3.0489,0.088195
3.0536,0.083695
3.0582,0.079298
3.0625,0.075159
3.0666,0.071287
3.0704,0.067612
3.0741,0.064113
3.0775,0.060815
3.0808,0.057727
3.0839,0.054793
3.0868,0.051975
3.0896,0.049316
3.0922,0.046822
3.0947,0.044451
3.0972,0.042123
3.0995,0.039927
3.1017,0.037868
3.1037,0.035913
3.1057,0.033983
3.1077,0.032166
3.1095,0.030465
3.1112,0.028852
3.1128,0.02729
3.1143,0.025821
3.1158,0.024449
3.1172,0.023147
3.1185,0.021914
3.1197,0.020755
3.1208,0.019671
3.1219,0.018641
3.1229,0.017668
3.1239,0.01675
3.1248,0.01589
3.1257,0.015073
3.1265,0.014284
3.1273,0.013539
3.128,0.012841
3.1287,0.012177
3.1293,0.011687
3.1298,0.011218
3.1302,0.010769
3.1307,0.010338
