2.6283,0.28027
2.6301,0.29443
2.632,0.30874
2.634,0.32323
2.636,0.3379
2.6415,0.37116
2.6473,0.39763
2.6535,0.41666
2.66,0.42915
2.6666,0.43698
2.6733,0.4412
2.68,0.44257
2.6868,0.44185
2.6941,0.43941
2.7013,0.43562
2.7084,0.43081
2.7155,0.42532
2.724,0.41802
2.7324,0.41026
2.7406,0.40222
2.7487,0.39407
2.7585,0.38393
2.7681,0.37388
2.7774,0.36395
2.7865,0.35425
2.7982,0.34178
2.8095,0.32974
2.8204,0.31815
2.831,0.307
2.8477,0.28921
2.8634,0.27268
2.8783,0.25759
2.8923,0.24336
2.9035,0.23166
2.9142,0.2207
2.9244,0.21054
2.9341,0.20087
2.9424,0.19246
2.9503,0.18447
2.9579,0.17691
2.9653,0.16968
2.973,0.16203
2.9803,0.15477
2.9873,0.1479
2.994,0.14136
3.0012,0.13432
3.008,0.12768
3.0145,0.12144
3.0206,0.11551
3.0267,0.10956
3.0325,0.10396
3.038,0.098714
3.0432,0.093733
3.0481,0.08894
3.0528,0.084422
3.0573,0.08019
3.0615,0.076168
3.0655,0.072296
3.0693,0.068642
3.0729,0.065213
3.0764,0.061953
3.0797,0.05875
3.0829,0.055729
3.0859,0.052894
3.0887,0.050201
3.0915,0.047534
3.0941,0.045021
3.0966,0.042669
3.099,0.040436
3.1012,0.038259
3.1034,0.03621
3.1054,0.034295
3.1074,0.032479
3.1092,0.030747
3.1109,0.029117
3.1125,0.027594
3.114,0.026147
3.1155,0.024777
3.1168,0.023485
3.1181,0.022276
3.1193,0.021126
3.1205,0.02002
3.1216,0.018978
3.1226,0.018
3.1236,0.017071
3.1245,0.016161
3.1254,0.015303
3.1263,0.0145
3.1271,0.013738
3.1279,0.012993
3.1286,0.012292
3.1293,0.011636
3.13,0.011015
3.13,0.010946
3.1301,0.010879
3.1302,0.010811
3.1303,0.010744
