3.103,-1.1025
3.0979,-1.0474
3.0931,-0.99288
3.0885,-0.93889
3.0842,-0.88541
3.0706,-0.6895
3.0602,-0.5127
3.0525,-0.37326
3.0471,-0.26879
3.0441,-0.20825
3.0419,-0.15809
3.0402,-0.1164
3.039,-0.081583
3.0382,-0.052438
3.0377,-0.028102
3.0375,-0.0078194
3.0375,0.0090811
3.0377,0.022729
3.038,0.034117
3.0385,0.043584
3.039,0.051434
3.0397,0.058226
3.0405,0.063745
3.0413,0.068191
3.0422,0.071744
3.0433,0.075079
3.0445,0.077522
3.0457,0.07924
3.0469,0.080384
3.0483,0.081159
3.0498,0.081451
3.0512,0.081363
3.0527,0.080992
3.0543,0.080303
3.056,0.079395
3.0576,0.078324
3.0593,0.077147
3.0612,0.075652
3.0631,0.074092
3.0649,0.07249
3.0667,0.07088
3.0689,0.068918
3.071,0.066978
3.073,0.065064
3.075,0.063193
3.0774,0.060884
3.0798,0.058649
3.0821,0.056486
3.0843,0.054401
3.0871,0.051738
3.0897,0.049203
3.0923,0.046787
3.0947,0.044491
3.0979,0.041482
3.1008,0.038672
3.1036,0.036042
3.1062,0.033595
3.1082,0.031693
3.1101,0.029892
3.1119,0.02818
3.1136,0.026569
3.1151,0.02507
3.1167,0.023649
3.1181,0.022291
3.1194,0.021014
3.1206,0.019861
3.1218,0.018763
3.1229,0.017708
3.1239,0.016715
3.1248,0.015874
3.1257,0.015069
3.1265,0.014294
3.1273,0.013559
3.128,0.012906
3.1286,0.012281
3.1293,0.011681
3.1299,0.01111
3.1305,0.010545
3.131,0.010006
3.1316,0.0094913
3.1321,0.0090033
3.1326,0.0085016
3.1331,0.0080258
3.1336,0.0075723
3.134,0.0071451
3.1345,0.0067392
3.1349,0.0063538
3.1353,0.0059844
3.1356,0.0056377
3.136,0.005343
3.1363,0.0050614
3.1365,0.0047895
3.1368,0.004533
3.137,0.0043163
3.1373,0.0041087
3.1375,0.0039086
3.1377,0.0037185
3.1379,0.0035381
3.138,0.0033659
3.1382,0.0032007
3.1384,0.0030438
3.1384,0.0029888
3.1385,0.0029347
3.1386,0.0028815
3.1386,0.0028293
