3.0588,1.2542
3.0643,1.1915
3.0694,1.1294
3.0743,1.0678
3.079,1.0067
3.0874,0.88486
3.0948,0.7675
3.1012,0.66021
3.1067,0.56816
3.1115,0.49231
3.1156,0.42843
3.1192,0.37407
3.1223,0.3273
3.1257,0.27669
3.1286,0.23433
3.1311,0.19872
3.1332,0.16863
3.1352,0.13966
3.1369,0.11566
3.1382,0.095782
3.1394,0.079256
3.1404,0.064792
3.1412,0.052881
3.1418,0.043088
3.1424,0.035018
3.1428,0.028281
3.1432,0.022743
3.1435,0.0182
3.1437,0.014467
3.1439,0.011407
3.144,0.0088918
3.1441,0.0068293
3.1442,0.0051356
3.1443,0.0037672
3.1443,0.002641
3.1443,0.0017168
3.1443,0.000958
3.1444,0.00036271
3.1444,-0.00012926
3.1444,-0.00053447
3.1443,-0.00086784
3.1443,-0.0011018
3.1443,-0.0012993
3.1443,-0.0014654
3.1443,-0.0016046
3.1443,-0.0017499
3.1442,-0.001864
3.1442,-0.0019523
3.1442,-0.0020196
3.1442,-0.002077
3.1441,-0.0021157
3.1441,-0.0021393
3.1441,-0.0021513
3.144,-0.0021541
3.144,-0.0021473
3.1439,-0.002133
3.1439,-0.0021134
3.1438,-0.0020855
3.1438,-0.0020537
3.1437,-0.0020191
3.1437,-0.0019828
3.1437,-0.0019379
3.1436,-0.0018922
3.1435,-0.0018464
3.1435,-0.0018008
3.1434,-0.0017454
3.1434,-0.0016911
3.1433,-0.0016379
3.1433,-0.0015863
3.1432,-0.0015221
3.1431,-0.0014603
3.1431,-0.0014008
3.143,-0.0013438
3.1429,-0.0012715
3.1429,-0.001203
3.1428,-0.0011379
3.1427,-0.0010765
3.1427,-0.001005
3.1426,-0.00093794
3.1425,-0.00087449
3.1425,-0.00081557
3.1424,-0.00077642
3.1424,-0.00073891
3.1423,-0.00070275
3.1423,-0.0006684
3.1423,-0.00063616
3.1422,-0.00060535
3.1422,-0.00057581
3.1422,-0.00054773
3.1421,-0.00051606
3.1421,-0.00048609
3.1421,-0.00045753
3.142,-0.00043072
3.142,-0.00040341
3.142,-0.00037748
3.142,-0.00035226
3.1419,-0.00032896
3.1419,-0.00031073
3.1419,-0.00029287
3.1419,-0.0002745
3.1419,-0.00025759
3.1419,-0.00024594
3.1418,-0.0002344
3.1418,-0.00022263
3.1418,-0.00021152
3.1418,-0.00020219
3.1418,-0.00019311
3.1418,-0.00018416
3.1418,-0.00017564
3.1418,-0.00016651
3.1418,-0.00015774
3.1418,-0.00014921
3.1417,-0.00014118
3.1417,-0.00013261
3.1417,-0.00012434
3.1417,-0.00011603
3.1417,-0.00010841
3.1417,-0.0001051
3.1417,-0.00010183
3.1417,-9.8627e-05
3.1417,-9.5506e-05
