3.4634,-1.3663
3.4585,-1.2978
3.4539,-1.2298
3.4495,-1.1623
3.4454,-1.0951
3.4361,-0.94178
3.4281,-0.81837
3.421,-0.72243
3.4147,-0.64692
3.4091,-0.5843
3.404,-0.53227
3.3993,-0.48858
3.395,-0.4514
3.3901,-0.41228
3.3855,-0.37974
3.3814,-0.3525
3.3775,-0.32946
3.3731,-0.30609
3.369,-0.28673
3.3652,-0.2706
3.3615,-0.25701
3.3575,-0.24376
3.3537,-0.23267
3.3501,-0.22334
3.3466,-0.21534
3.3427,-0.20737
3.3389,-0.20052
3.3353,-0.19454
3.3317,-0.18923
3.3277,-0.18362
3.3238,-0.17856
3.3199,-0.17395
3.3162,-0.16967
3.3119,-0.16483
3.3077,-0.16028
3.3035,-0.156
3.2995,-0.1519
3.2947,-0.14703
3.2901,-0.14238
3.2856,-0.13794
3.2812,-0.13365
3.2759,-0.12841
3.2707,-0.1234
3.2658,-0.11862
3.2611,-0.11403
3.2553,-0.10848
3.2499,-0.10322
3.2447,-0.098256
3.2398,-0.093534
3.2345,-0.088382
3.2294,-0.08354
3.2247,-0.07902
3.2202,-0.074741
3.216,-0.070643
3.2119,-0.066799
3.2082,-0.063226
3.2046,-0.059837
3.2014,-0.056788
3.1984,-0.053915
3.1956,-0.051228
3.1929,-0.048671
3.1904,-0.046281
3.188,-0.04402
3.1858,-0.041892
3.1836,-0.039864
3.1815,-0.037809
3.1794,-0.035868
3.1775,-0.034041
3.1757,-0.032306
3.1738,-0.030511
3.172,-0.028822
3.1703,-0.027244
3.1687,-0.02575
3.1672,-0.024293
3.1658,-0.022928
3.1644,-0.021659
3.1632,-0.020456
3.162,-0.019366
3.161,-0.018341
3.1599,-0.017386
3.159,-0.016478
3.1581,-0.015656
3.1573,-0.014879
3.1565,-0.014149
3.1558,-0.013454
3.1551,-0.012776
3.1544,-0.012134
3.1538,-0.011529
3.1531,-0.010954
3.1525,-0.010358
3.1519,-0.0097963
3.1514,-0.0092698
3.1508,-0.0087708
3.1503,-0.0082674
3.1498,-0.0077954
3.1494,-0.0073564
3.1489,-0.0069409
3.1485,-0.0065392
3.1481,-0.006164
3.1477,-0.0058182
3.1474,-0.0054902
