3.0684,-1.0488
3.0635,-0.9964
3.0589,-0.94454
3.0544,-0.89321
3.0503,-0.84237
3.0372,-0.65818
3.0272,-0.4894
3.02,-0.35072
3.0149,-0.24368
3.0123,-0.18364
3.0103,-0.13365
3.009,-0.091938
3.0081,-0.057008
3.0076,-0.02771
3.0074,-0.0032082
3.0075,0.017234
3.0078,0.03427
3.0082,0.047291
3.0088,0.05826
3.0095,0.067464
3.0103,0.07516
3.0114,0.082804
3.0125,0.088866
3.0138,0.09361
3.0151,0.097276
3.0166,0.10047
3.0182,0.10269
3.0199,0.10411
3.0215,0.10491
3.0235,0.10526
3.0254,0.10509
3.0273,0.10453
3.0293,0.10368
3.0315,0.10242
3.0337,0.10096
3.0359,0.099333
3.0381,0.097617
3.0406,0.09548
3.0431,0.093298
3.0456,0.091095
3.0479,0.088903
3.0508,0.08623
3.0536,0.083607
3.0563,0.081038
3.0589,0.078539
3.0622,0.075419
3.0654,0.072416
3.0684,0.069522
3.0713,0.066745
3.0751,0.063105
3.0788,0.059662
3.0822,0.056404
3.0854,0.053327
3.0901,0.048833
3.0944,0.044725
3.0984,0.040982
3.102,0.037548
3.104,0.035666
3.1058,0.033885
3.1076,0.032204
3.1093,0.030605
3.1109,0.029074
3.1124,0.027624
3.1139,0.026253
3.1153,0.02495
3.1168,0.02346
3.1183,0.022064
3.1197,0.020763
3.121,0.019537
3.1222,0.018326
3.1234,0.017199
3.1245,0.016167
3.1256,0.015191
3.1264,0.01438
3.1272,0.013621
3.128,0.012921
3.1287,0.012255
3.1292,0.011701
3.1298,0.011176
3.1303,0.010681
3.1308,0.010207
3.1313,0.0097321
3.1318,0.0092805
3.1323,0.0088523
3.1327,0.0084437
3.1332,0.0079731
3.1336,0.0075299
3.1341,0.0071138
3.1345,0.0067203
3.1349,0.0062959
3.1354,0.0059005
3.1358,0.0055358
3.1361,0.0051923
3.1364,0.004887
3.1367,0.0046031
3.137,0.004344
3.1373,0.0040979
3.1374,0.0039619
3.1376,0.0038311
3.1377,0.0037054
3.1378,0.003584
