3.3326,0.82919
3.3365,0.78776
3.3403,0.74676
3.3438,0.70618
3.3471,0.66599
3.3578,0.51975
3.3659,0.37862
3.3715,0.24736
3.3749,0.13745
3.3761,0.084116
3.3768,0.038756
3.377,0.00019081
3.3768,-0.032588
3.3763,-0.060412
3.3755,-0.083938
3.3744,-0.10375
3.3732,-0.12038
3.3716,-0.13619
3.3697,-0.14895
3.3678,-0.15912
3.3657,-0.16714
3.3631,-0.17438
3.3604,-0.1796
3.3577,-0.18319
3.3549,-0.18549
3.3516,-0.18692
3.3484,-0.18728
3.3451,-0.18682
3.3418,-0.18574
3.3381,-0.18394
3.3343,-0.18167
3.3306,-0.17906
3.327,-0.17623
3.3227,-0.17266
3.3184,-0.16897
3.3143,-0.1652
3.3102,-0.16143
3.3053,-0.15682
3.3006,-0.15227
3.2959,-0.14781
3.2914,-0.14346
3.2858,-0.138
3.2804,-0.13274
3.2752,-0.12767
3.2701,-0.1228
3.2632,-0.11608
3.2567,-0.10975
3.2505,-0.1038
3.2446,-0.098169
3.2391,-0.092839
3.2339,-0.087821
3.229,-0.083122
3.2243,-0.078673
3.2199,-0.074407
3.2157,-0.070397
3.2118,-0.066656
3.208,-0.063108
3.2046,-0.059774
3.2013,-0.056637
3.1982,-0.053709
3.1952,-0.050927
3.1925,-0.048339
3.19,-0.045896
3.1876,-0.043605
3.1853,-0.041425
3.183,-0.039311
3.181,-0.037313
3.179,-0.035436
3.1771,-0.033652
3.1752,-0.031855
3.1734,-0.030161
3.1717,-0.028574
3.1701,-0.027068
3.1686,-0.025571
3.1671,-0.024164
3.1657,-0.022851
3.1644,-0.021607
3.1632,-0.020428
3.162,-0.019321
3.1609,-0.018289
3.1598,-0.017309
3.1589,-0.016407
3.158,-0.015558
3.1572,-0.014763
3.1564,-0.014007
3.1556,-0.013293
3.1549,-0.012619
3.1542,-0.011985
3.1536,-0.011383
3.153,-0.010785
3.1524,-0.01022
3.1518,-0.0096901
3.1513,-0.0091869
3.1508,-0.00868
3.1503,-0.0082033
3.1498,-0.0077577
3.1493,-0.0073356
3.149,-0.0069732
3.1486,-0.0066301
3.1482,-0.0063065
3.1479,-0.0059984
